dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
125,0.07324219,0.67162347,0.67162347
126,-0.10986328,0.039112985,0.039112985
127,0.033935547,0.80159175,0.80159175
128,0.18457031,2.174255,2.174255
129,0.029296875,-0.26768172,0.26768172
130,0.012634277,1.1271979,1.1271979
131,0.008178711,0.77204,0.77204
132,-0.016357422,-1.1155603,1.1155603
133,0.046142578,0.74847573,0.74847573
134,0.030883789,0.1576831,0.1576831
135,0.09033203,1.5775648,1.5775648
136,-0.07128906,-1.0536531,1.0536531
137,-0.02734375,-0.030439315,0.030439315
138,0.05029297,0.09811411,0.09811411
139,0.009765625,-0.17509861,0.17509861
140,0.16894531,2.5881286,2.5881286
141,0.030517578,0.6081724,0.6081724
142,0.140625,0.21387994,0.21387994
143,0.23144531,3.3942275,3.3942275
144,0.060791016,0.9381048,0.9381048
145,-0.10986328,-1.8759708,1.8759708
146,-0.0075683594,0.38859275,0.38859275
147,0.03149414,0.6919815,0.6919815
148,-0.033447266,-0.36997297,0.36997297
149,0.009216309,-0.19261235,0.19261235
150,-0.21875,-2.8356688,2.8356688
151,0.07128906,0.36937243,0.36937243
152,-0.041015625,-0.67555326,0.67555326
153,-0.16015625,-3.7031019,3.7031019
154,-0.12402344,-1.3864443,1.3864443
155,-0.24902344,-0.6349236,0.6349236
156,0.038085938,0.4746517,0.4746517
157,-0.15332031,-1.6974316,1.6974316
158,0.09765625,-0.39557078,0.39557078
159,0.109375,1.7602775,1.7602775
160,-0.013305664,-0.09897882,0.09897882
161,-0.15917969,-2.7655807,2.7655807
162,-0.012939453,-0.5660131,0.5660131
163,0.076171875,1.5145466,1.5145466
164,-0.05908203,-1.6296517,1.6296517
165,0.013183594,-0.051098756,0.051098756
166,-0.11328125,-1.5331475,1.5331475
167,-0.05810547,-0.037114866,0.037114866
168,0.11425781,1.7987031,1.7987031
169,-0.00390625,0.62895954,0.62895954
170,0.0,0.763928,0.763928
171,0.083496094,0.44294554,0.44294554
172,-0.119140625,-1.1176249,1.1176249
173,-0.111328125,-1.6043069,1.6043069
174,0.0087890625,-0.1167024,0.1167024
175,0.07324219,1.8203979,1.8203979
176,0.08496094,0.32057044,0.32057044
