dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
611,-0.05517578,-0.59006065,0.59006065
612,0.018798828,-0.81483406,0.81483406
613,-0.00011730194,0.36191282,0.36191282
614,0.072265625,0.35523236,0.35523236
615,-0.0546875,-0.21613665,0.21613665
616,-0.0012969971,0.02061574,0.02061574
617,-0.053955078,-1.6216149,1.6216149
618,0.03540039,0.15631878,0.15631878
619,-0.053222656,-1.539565,1.539565
620,0.07128906,0.60965955,0.60965955
621,0.045166016,0.25637648,0.25637648
622,0.16992188,2.9415524,2.9415524
623,0.07080078,-0.3135466,0.3135466
624,-0.014404297,-0.026794562,0.026794562
625,0.104003906,2.1007037,2.1007037
626,-0.028930664,-0.7208406,0.7208406
627,0.01171875,0.39790532,0.39790532
628,-0.053710938,-1.0456257,1.0456257
629,-0.10498047,-1.4469526,1.4469526
630,0.010864258,0.75831187,0.75831187
631,-0.06347656,-1.457853,1.457853
632,-0.023803711,0.11417081,0.11417081
633,-0.052490234,-1.1399204,1.1399204
634,-0.0859375,-1.2471333,1.2471333
635,0.012573242,0.12577997,0.12577997
636,0.064941406,0.7978687,0.7978687
637,0.18164062,1.394583,1.394583
638,0.00038719177,-0.3512896,0.3512896
639,0.0048828125,0.37920845,0.37920845
640,0.0859375,1.9998419,1.9998419
641,0.0014343262,-0.6040695,0.6040695
642,0.04711914,-0.6230517,0.6230517
643,0.049316406,1.3385266,1.3385266
644,0.032470703,0.7780565,0.7780565
645,-0.02734375,-0.9283065,0.9283065
646,0.052734375,0.05902941,0.05902941
647,0.0016021729,1.0019561,1.0019561
648,0.015625,0.007073122,0.007073122
649,0.04296875,0.41485178,0.41485178
650,0.0014572144,-0.46382603,0.46382603
651,-0.025634766,-0.35009265,0.35009265
652,-0.1796875,-1.6916635,1.6916635
653,0.08691406,2.2564585,2.2564585
654,-0.007232666,0.031150298,0.031150298
655,-0.00491333,-0.120610155,0.120610155
656,0.021606445,0.6419197,0.6419197
657,0.020751953,0.77777135,0.77777135
658,0.12597656,2.3729076,2.3729076
659,-0.026489258,-0.54520595,0.54520595
660,0.15429688,1.5603907,1.5603907
