dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
361,-0.011962891,-0.80992305,0.80992305
362,0.07128906,0.05015611,0.05015611
363,0.018920898,-0.2692487,0.2692487
364,0.07519531,1.1129622,1.1129622
365,0.057373047,2.1087165,2.1087165
366,-0.10839844,-1.0642983,1.0642983
367,0.07128906,1.5773628,1.5773628
368,-0.057617188,-0.8133415,0.8133415
369,-0.13769531,-0.3449285,0.3449285
370,-0.18261719,-0.85544735,0.85544735
371,0.13671875,1.2375696,1.2375696
372,-0.0034484863,0.09692744,0.09692744
373,-0.038330078,-0.8301732,0.8301732
374,0.0066833496,-0.095335394,0.095335394
375,-0.109375,-2.2614493,2.2614493
376,-0.0026855469,-0.732813,0.732813
377,0.24707031,2.9717023,2.9717023
378,-0.06933594,-1.5429465,1.5429465
379,0.0625,0.75176895,0.75176895
380,0.020263672,-0.11590049,0.11590049
381,-0.0032348633,0.003924545,0.003924545
382,-0.13476562,-2.3576522,2.3576522
383,0.007598877,-0.03442967,0.03442967
384,-0.0076904297,-0.30437875,0.30437875
385,0.014404297,0.51515424,0.51515424
386,-0.037597656,-0.6634944,0.6634944
387,-0.014099121,-0.7101227,0.7101227
388,0.04736328,1.5240232,1.5240232
389,-0.09667969,-1.3607242,1.3607242
390,0.07080078,1.9949279,1.9949279
391,-0.037841797,0.07433209,0.07433209
392,-0.033203125,-0.5580391,0.5580391
393,0.15722656,2.7999117,2.7999117
394,0.00093078613,0.28978163,0.28978163
395,0.08642578,1.8177238,1.8177238
396,-0.07763672,-0.8871161,0.8871161
397,-0.033691406,-0.61571383,0.61571383
398,-0.01373291,-0.3028455,0.3028455
399,-0.028320312,-0.15977949,0.15977949
400,0.018798828,0.19660553,0.19660553
401,0.04663086,0.8842588,0.8842588
402,0.12109375,2.7350628,2.7350628
403,0.1640625,2.9826496,2.9826496
404,0.15917969,3.0383947,3.0383947
405,-0.033447266,-0.9216693,0.9216693
406,-0.11230469,0.44603634,0.44603634
407,-0.064941406,-0.772294,0.772294
408,0.0043640137,-0.15627882,0.15627882
409,-0.05078125,-0.5472144,0.5472144
410,0.02368164,-0.6597225,0.6597225
411,0.06933594,0.13923496,0.13923496
412,-0.18066406,-2.6238499,2.6238499
413,0.0625,0.3860987,0.3860987
414,0.17773438,1.9140961,1.9140961
415,-0.053222656,-0.43376753,0.43376753
416,0.088378906,0.7172852,0.7172852
417,-0.028564453,-0.49131992,0.49131992
418,0.009033203,-0.076239385,0.076239385
419,-0.014404297,-0.19230394,0.19230394
420,-0.038330078,-0.61493325,0.61493325
421,-0.005554199,-0.15041085,0.15041085
422,0.011352539,0.37991872,0.37991872
423,0.008361816,-0.28729343,0.28729343
424,0.095703125,0.764835,0.764835
425,-0.049072266,-0.40536353,0.40536353
426,0.026000977,-0.068890065,0.068890065
427,0.00062561035,-0.13429144,0.13429144
428,-0.05834961,-0.7697182,0.7697182
429,0.006134033,-0.34741622,0.34741622
430,-0.005584717,-0.049895257,0.049895257
431,-0.1953125,-1.7233629,1.7233629
432,-0.0052490234,-0.12145137,0.12145137
433,-0.034179688,-0.60775435,0.60775435
434,0.62109375,4.393569,4.393569
435,0.071777344,1.0742574,1.0742574
436,0.28125,5.30939,5.30939
437,0.0014877319,0.0022202495,0.0022202495
438,-0.022827148,-1.0320623,1.0320623
439,0.10644531,2.0306358,2.0306358
440,0.003829956,-1.0266013,1.0266013
441,0.046875,-0.021014655,0.021014655
442,0.15234375,2.3466349,2.3466349
443,-0.109375,-1.7165862,1.7165862
444,-0.0054626465,0.08720287,0.08720287
445,0.19433594,3.1307383,3.1307383
446,-0.008300781,0.16448288,0.16448288
447,0.0034332275,0.25467375,0.25467375
448,0.032470703,0.25192407,0.25192407
449,0.032226562,-0.8216729,0.8216729
450,0.040527344,0.63192534,0.63192534
451,0.12988281,1.5304484,1.5304484
452,0.3203125,6.3732753,6.3732753
453,-0.060546875,-1.2103231,1.2103231
454,0.010375977,0.19990842,0.19990842
455,0.0070495605,-0.36015442,0.36015442
456,-0.09375,-1.2066213,1.2066213
457,0.011230469,-0.3357736,0.3357736
458,0.026977539,0.13733712,0.13733712
459,-0.005004883,-0.23254757,0.23254757
460,0.09863281,0.01115048,0.01115048
461,-0.0056762695,0.4776457,0.4776457
462,-0.06982422,-0.026751975,0.026751975
463,-0.048339844,-0.6012079,0.6012079
464,0.044677734,1.0051776,1.0051776
465,-0.118652344,-0.8606096,0.8606096
466,0.017578125,1.2149416,1.2149416
467,0.0019378662,0.698881,0.698881
468,0.13769531,0.4715831,0.4715831
469,-0.22460938,-1.2064254,1.2064254
470,0.008666992,0.22764653,0.22764653
471,0.02758789,0.14617436,0.14617436
472,-0.171875,-2.2836115,2.2836115
473,0.020019531,-0.24335903,0.24335903
474,-0.00077056885,-0.4177385,0.4177385
475,0.068847656,1.1776444,1.1776444
476,0.002746582,0.065825954,0.065825954
477,-0.026489258,0.027738541,0.027738541
478,-0.020141602,-0.14988782,0.14988782
479,-0.03515625,-0.25698036,0.25698036
480,-0.0015792847,0.042936273,0.042936273
481,0.021484375,1.2328858,1.2328858
482,-0.0138549805,-0.313201,0.313201
483,-0.049804688,-0.59415287,0.59415287
484,-0.004180908,0.24619028,0.24619028
485,0.05053711,1.3205487,1.3205487
486,-0.061767578,-1.1484488,1.1484488
487,0.0037384033,0.15430807,0.15430807
488,-0.01159668,-0.013406883,0.013406883
489,-0.14453125,-1.0676482,1.0676482
490,0.008972168,-0.4809252,0.4809252
491,-0.07519531,-0.3751951,0.3751951
492,-0.015258789,-0.32422197,0.32422197
493,-0.037353516,-0.39003548,0.39003548
494,0.009216309,-0.0031451033,0.0031451033
495,-0.106933594,-2.1722453,2.1722453
496,0.001701355,0.5002603,0.5002603
497,-0.053955078,-0.20543046,0.20543046
498,-0.020629883,-0.070594296,0.070594296
499,-0.075683594,-1.3395314,1.3395314
500,0.012451172,0.00832131,0.00832131
501,0.0072021484,-0.0558835,0.0558835
502,-0.008850098,-0.12122359,0.12122359
503,-0.04248047,-0.75693536,0.75693536
504,-0.0016860962,-0.54338056,0.54338056
505,-0.06689453,-0.5505863,0.5505863
506,0.010620117,0.30435362,0.30435362
507,0.046142578,0.6286555,0.6286555
508,-0.044921875,-1.0345149,1.0345149
509,0.046875,0.61478484,0.61478484
510,0.01940918,0.19281256,0.19281256
511,0.026855469,-0.3332431,0.3332431
512,-0.03930664,0.8408884,0.8408884
513,-0.0095825195,0.04834125,0.04834125
514,-0.03955078,0.22359556,0.22359556
515,-0.0030059814,-0.7379482,0.7379482
516,0.043945312,0.06169221,0.06169221
517,-0.1953125,-2.9299245,2.9299245
518,0.0018539429,0.14280903,0.14280903
519,0.11035156,2.0150063,2.0150063
520,-0.04711914,-0.909181,0.909181
521,-0.19628906,-1.5389062,1.5389062
522,0.09326172,1.4423194,1.4423194
523,0.04272461,0.4384549,0.4384549
524,0.031982422,0.5893289,0.5893289
525,-0.017578125,0.17258894,0.17258894
526,0.07861328,1.3242546,1.3242546
527,0.019165039,0.17143993,0.17143993
528,-0.009460449,0.17133875,0.17133875
529,0.015563965,0.16328979,0.16328979
530,-0.072753906,-1.3655227,1.3655227
531,-0.053955078,-1.1332773,1.1332773
532,-0.005859375,-0.103697576,0.103697576
533,0.018798828,0.3207134,0.3207134
534,-0.03125,0.6148387,0.6148387
535,-0.029907227,0.10066627,0.10066627
536,-0.04272461,-0.59985095,0.59985095
537,0.021484375,0.03100372,0.03100372
538,0.019897461,-0.2653114,0.2653114
539,0.23339844,1.6618342,1.6618342
540,-0.045166016,-0.32751614,0.32751614
541,0.026245117,0.042160973,0.042160973
542,-0.0053710938,0.4940322,0.4940322
543,0.004180908,0.037595965,0.037595965
544,-0.00065231323,0.9190219,0.9190219
545,0.06542969,1.4674426,1.4674426
546,-0.026611328,-0.3745456,0.3745456
547,0.02709961,0.4545867,0.4545867
548,0.021118164,0.17611912,0.17611912
549,0.0069885254,-0.3879658,0.3879658
550,0.01965332,0.25842887,0.25842887
551,-0.19433594,-2.837924,2.837924
552,0.03173828,0.026837787,0.026837787
553,-0.0001821518,0.269138,0.269138
554,-0.15625,-1.2893534,1.2893534
555,-0.008666992,0.8668295,0.8668295
556,0.007232666,0.3127246,0.3127246
557,-0.009765625,-0.4768512,0.4768512
558,-0.033691406,-0.902528,0.902528
559,0.020507812,0.28112093,0.28112093
560,0.06933594,0.9577229,0.9577229
561,0.23144531,3.7997413,3.7997413
562,0.23632812,3.6800158,3.6800158
563,0.004058838,0.78234214,0.78234214
564,0.07470703,1.650845,1.650845
565,0.055419922,0.5568843,0.5568843
566,0.050048828,0.71531796,0.71531796
567,0.05419922,0.6837953,0.6837953
568,-0.028442383,-0.4465735,0.4465735
569,-0.05834961,-0.46842644,0.46842644
570,0.009460449,-0.13347454,0.13347454
571,0.020996094,0.05645008,0.05645008
572,-0.048095703,-0.78948236,0.78948236
573,0.0006866455,0.21568003,0.21568003
574,0.037597656,-0.13857774,0.13857774
575,-0.64453125,-3.372046,3.372046
576,-0.011108398,-0.7874004,0.7874004
577,-0.07421875,-0.6032002,0.6032002
578,-0.11816406,-1.2050017,1.2050017
579,0.011413574,0.17168128,0.17168128
580,-0.09033203,0.17573215,0.17573215
581,0.034423828,1.0068425,1.0068425
582,-0.012939453,-1.147594,1.147594
583,-0.104003906,-1.35279,1.35279
584,0.06982422,1.020366,1.020366
585,-0.006164551,-0.07502528,0.07502528
586,0.015197754,0.39056933,0.39056933
587,-0.020019531,0.017766388,0.017766388
588,0.011962891,-0.17762585,0.17762585
589,0.055664062,-0.4165433,0.4165433
590,0.046875,0.98937356,0.98937356
591,0.004852295,0.38029224,0.38029224
592,0.01574707,0.58197635,0.58197635
593,0.0066223145,-0.07905633,0.07905633
594,0.056884766,1.5988117,1.5988117
595,-0.001045227,0.1702019,0.1702019
596,0.07373047,0.89210767,0.89210767
597,-0.012939453,-0.50117123,0.50117123
598,-0.008605957,-1.344805,1.344805
599,-0.0022888184,-0.15640661,0.15640661
600,-0.0006866455,-0.03878565,0.03878565
601,-0.017944336,-0.09368715,0.09368715
602,-0.028808594,-0.57906497,0.57906497
603,-0.09326172,-1.5390238,1.5390238
604,0.032470703,1.2132806,1.2132806
605,-0.033691406,-0.87764806,0.87764806
606,0.030517578,0.4993565,0.4993565
607,0.05810547,-0.03407849,0.03407849
608,-0.24023438,-2.7986023,2.7986023
609,0.021362305,0.3445125,0.3445125
610,0.05126953,0.42101544,0.42101544
611,0.032958984,0.88616836,0.88616836
612,0.14941406,0.66795146,0.66795146
613,0.0008430481,0.39516348,0.39516348
614,0.13769531,1.439383,1.439383
615,-0.061279297,-0.3423291,0.3423291
616,-0.09765625,-1.6877843,1.6877843
617,0.0234375,-0.3585218,0.3585218
618,-0.0028381348,-0.1681802,0.1681802
619,-0.030517578,-1.0389152,1.0389152
620,0.03149414,0.21975581,0.21975581
621,0.09375,1.1063453,1.1063453
622,0.0045776367,0.37691206,0.37691206
623,-0.28125,-1.9165756,1.9165756
624,0.004211426,0.25887826,0.25887826
625,0.033935547,0.83942586,0.83942586
626,0.020996094,0.12723602,0.12723602
627,0.03149414,0.6749947,0.6749947
628,-0.07714844,-1.4341683,1.4341683
629,-0.045654297,-0.66154546,0.66154546
630,0.0016708374,0.5681284,0.5681284
631,0.007751465,-0.24064839,0.24064839
632,0.06738281,1.2985318,1.2985318
633,0.028320312,0.38432586,0.38432586
634,0.040039062,0.41363603,0.41363603
635,0.07763672,0.34256226,0.34256226
636,0.06201172,0.7811338,0.7811338
637,0.026489258,0.018672017,0.018672017
638,0.009887695,-0.25475654,0.25475654
639,-0.06542969,-1.7422339,1.7422339
640,0.12060547,2.6773262,2.6773262
641,-0.10498047,-2.5381322,2.5381322
642,0.06298828,-0.49223053,0.49223053
643,0.088378906,2.0091157,2.0091157
644,-0.0061035156,-0.051045448,0.051045448
645,-0.079589844,-1.5653597,1.5653597
646,0.0071411133,-0.4361667,0.4361667
647,-0.0032958984,0.8708009,0.8708009
648,0.021118164,0.062565014,0.062565014
649,-0.03857422,-0.29328632,0.29328632
650,0.003326416,-0.4400847,0.4400847
651,-0.009521484,-0.10153507,0.10153507
652,0.025390625,0.73572534,0.73572534
653,-0.0013580322,0.11748668,0.11748668
654,0.006713867,0.33551013,0.33551013
655,0.23242188,0.9049671,0.9049671
656,0.0031433105,0.32034186,0.32034186
657,-0.008056641,0.13561171,0.13561171
658,0.014587402,-0.033198915,0.033198915
659,0.036376953,0.97320056,0.97320056
660,-0.0036315918,-0.48775157,0.48775157
661,0.0013046265,0.55017334,0.55017334
