dimension_index,raw_activation,standardized_activation,absolute_standardized_activation
2593,-0.08935547,-1.9804646,1.9804646
2594,0.10595703,0.9126431,0.9126431
2595,0.15136719,1.4041666,1.4041666
2596,0.006591797,-0.47654888,0.47654888
2597,0.04248047,-0.66995955,0.66995955
2598,0.06640625,1.6966558,1.6966558
2599,-0.12695312,-1.0521164,1.0521164
2600,-0.12890625,0.018298175,0.018298175
2601,-0.17480469,-1.2735492,1.2735492
2602,0.045166016,0.82117546,0.82117546
2603,0.03857422,0.65168256,0.65168256
2604,-0.10205078,-1.401887,1.401887
2605,-0.06640625,-1.0031645,1.0031645
2606,0.047851562,1.0980831,1.0980831
2607,-0.2890625,-3.534252,3.534252
2608,-0.060058594,-0.54121184,0.54121184
2609,-0.12402344,-0.74663514,0.74663514
2610,-0.20703125,-1.5431082,1.5431082
2611,-0.03540039,-0.68121743,0.68121743
2612,0.0546875,1.1815288,1.1815288
2613,-0.12402344,-1.3794259,1.3794259
2614,0.061767578,0.519618,0.519618
2615,-0.15917969,-2.1881874,2.1881874
2616,-0.12597656,-1.7424346,1.7424346
2617,0.032226562,0.8489077,0.8489077
2618,0.28125,1.532226,1.532226
2619,-0.13085938,-2.0918128,2.0918128
2620,-0.15039062,-2.2292295,2.2292295
2621,-0.10449219,-1.4102666,1.4102666
2622,0.18847656,2.0993924,2.0993924
2623,-0.07421875,-0.6408581,0.6408581
2624,0.26757812,3.6063151,3.6063151
2625,-0.09375,-1.9049625,1.9049625
2626,0.076171875,1.3148648,1.3148648
2627,-0.04638672,0.48694792,0.48694792
2628,-0.10253906,-1.6520903,1.6520903
2629,0.0078125,-0.09550859,0.09550859
2630,-0.14453125,-2.560508,2.560508
2631,0.038085938,1.1322111,1.1322111
2632,0.23730469,2.6883404,2.6883404
2633,0.14746094,2.732662,2.732662
2634,-0.091796875,-0.7085622,0.7085622
2635,0.05029297,1.0463659,1.0463659
2636,-0.15039062,-0.4754499,0.4754499
2637,-0.20410156,-0.99440134,0.99440134
2638,-0.072753906,-1.3098285,1.3098285
2639,0.041748047,-0.88348883,0.88348883
2640,-0.014770508,-1.8066472,1.8066472
2641,0.046142578,1.1679814,1.1679814
2642,0.095214844,0.6641634,0.6641634
2643,-0.15625,-3.3579946,3.3579946
2644,-0.15234375,-1.2023691,1.2023691
2645,0.030151367,0.75376785,0.75376785
2646,0.08984375,0.62275493,0.62275493
2647,0.2109375,2.8666458,2.8666458
2648,-0.04248047,0.373932,0.373932
2649,0.09326172,-1.4036906,1.4036906
2650,-0.10595703,-1.3582602,1.3582602
2651,-0.025878906,-1.3488785,1.3488785
2652,-0.096191406,-1.1597514,1.1597514
2653,0.056152344,0.45857894,0.45857894
2654,0.026489258,0.6981162,0.6981162
2655,0.037353516,0.36164764,0.36164764
2656,-0.09423828,-1.6073847,1.6073847
2657,-0.009155273,-0.21276058,0.21276058
2658,0.048339844,-0.06642923,0.06642923
2659,0.011962891,1.3080477,1.3080477
2660,-0.010681152,-0.38052303,0.38052303
2661,0.10058594,3.0689378,3.0689378
2662,0.125,0.7781709,0.7781709
2663,-0.008300781,-1.2311882,1.2311882
2664,0.00091552734,0.49546224,0.49546224
2665,-0.064453125,-1.0570385,1.0570385
2666,0.08105469,0.4374049,0.4374049
2667,0.08544922,1.6664668,1.6664668
2668,-0.013183594,0.5170335,0.5170335
2669,-0.16015625,-2.2003465,2.2003465
2670,0.13476562,1.3755774,1.3755774
2671,-0.0012054443,0.046119433,0.046119433
2672,-0.19335938,-2.663678,2.663678
2673,0.13085938,0.4527516,0.4527516
2674,0.23730469,3.3773925,3.3773925
2675,-0.06542969,-0.515189,0.515189
2676,-0.05126953,-0.6746448,0.6746448
2677,-0.032714844,-0.6768973,0.6768973
2678,-0.055419922,-1.0415205,1.0415205
2679,-0.1015625,0.1897407,0.1897407
2680,-0.15234375,-2.0948212,2.0948212
2681,0.022949219,0.6965,0.6965
2682,-0.033203125,-0.54305756,0.54305756
2683,-0.25585938,-0.64374954,0.64374954
2684,-0.00079345703,0.8583359,0.8583359
2685,-0.1171875,-0.8334771,0.8334771
2686,0.018310547,-0.069461,0.069461
2687,0.15332031,1.8668816,1.8668816
2688,-0.10595703,-1.6276957,1.6276957
2689,0.059326172,0.79777485,0.79777485
2690,0.064941406,1.514528,1.514528
2691,0.06738281,1.6000015,1.6000015
2692,0.060546875,0.06552003,0.06552003
2693,0.078125,0.01551817,0.01551817
2694,-0.080566406,-1.0075774,1.0075774
2695,-0.008239746,0.4747535,0.4747535
2696,-0.0029296875,1.2759148,1.2759148
2697,-0.12011719,-1.3315426,1.3315426
2698,0.040771484,0.31080487,0.31080487
2699,-0.12109375,-1.5910673,1.5910673
2700,-0.04345703,-0.20425852,0.20425852
2701,-0.008605957,-1.1949995,1.1949995
2702,-0.083984375,-1.4578104,1.4578104
2703,0.14550781,2.043436,2.043436
2704,0.08935547,1.4201248,1.4201248
2705,-0.06201172,-0.19959003,0.19959003
2706,0.092285156,0.8841091,0.8841091
2707,-0.057128906,-0.81921244,0.81921244
2708,-0.0061035156,-0.22618778,0.22618778
2709,-0.0016174316,-0.30861604,0.30861604
2710,0.025634766,0.2098439,0.2098439
2711,0.019042969,-0.1030131,0.1030131
2712,0.16992188,2.581268,2.581268
2713,0.1171875,2.474441,2.474441
2714,-0.041259766,0.028899223,0.028899223
2715,-0.047851562,-1.3272115,1.3272115
2716,0.03491211,-0.8169261,0.8169261
